Machine,Type Of Failure,Defect Code,Microstop Description,Type,Declaration Start Time,Call Maintenance Time,Intervention Start Time,Declaration End Time,Down Time,Delay Time,Operator ID,Maintenance ID,Comment,Serial Device,Down Time (min),Delay Time (min),Reaction Time (min),Waiting Time (min),Intervention Time (min),Total Maintenance Time (min),Hour,Shift,Comment_Clean
KOMAX_42,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-01-30 22:25:45,2026-01-30 22:25:49,2026-01-30 22:27:08,2026-01-30 22:27:28.320,00:01:39,00:01:19,92474,831,AUCUN COMMENTAIRE,INCONNU,1.65,1.32,0.07,1.32,0.34,1.66,22.0,Nuit,AUCUN COMMENTAIRE
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-01-30 23:02:05,2026-01-30 23:02:08,2026-01-30 23:03:27,2026-01-30 23:07:23.490,00:05:15,00:01:19,21942,4980,reg avancement,F13049,5.25,1.32,0.05,1.32,3.94,5.26,23.0,Nuit,REGLAGE AVANCEMENT
KOMAX_3,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-01-31 19:53:51,2026-02-01 18:58:12,2026-02-01 18:58:19,2026-02-01 18:58:27.387,00:00:15,00:00:07,0000,5765,AUCUN COMMENTAIRE,00,0.25,0.12,1384.35,0.12,0.14,0.26,19.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_11,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-01 23:35:29,2026-02-01 23:36:50,2026-02-01 23:44:05,2026-02-02 00:05:06.523,00:28:16,00:07:15,27289,976,chang dencre +r pression et modulation,54141,28.27,7.25,1.35,7.25,21.03,28.28,23.0,Nuit,CHANGEMENT DENCRE +R PRESSION ET MODULATION
KOMAX_15,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-02 09:16:43,2026-02-02 09:17:01,2026-02-02 09:20:01,2026-02-02 09:22:40.903,00:05:39,00:03:00,94901,6032,rg bellm,LS98361,5.65,3.0,0.3,3.0,2.67,5.67,9.0,Matin,REGLAGE BELLMOUTH TÉMOIN
KOMAX_62,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-02 14:44:48,2026-02-02 14:45:08,2026-02-02 14:49:39,2026-02-02 14:53:38.233,00:08:30,00:04:31,28762,5986,fixation vis de levier de serage,INCONNU,8.5,4.52,0.33,4.52,3.99,8.5,14.0,Après-midi,FIXATION VIS DE LEVIER DE SERAGE
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-03 00:53:51,2026-02-03 00:53:54,2026-02-03 00:56:19,2026-02-03 00:59:36.937,00:05:42,00:02:25,97902,1613,reglage lava ,ls127806,5.7,2.42,0.05,2.42,3.3,5.72,0.0,Nuit,REGLAGE AVANCEMENT
KOMAX_30,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-03 15:23:34,2026-02-03 15:23:39,2026-02-03 15:24:12,2026-02-03 15:27:06.220,00:03:27,00:00:33,19349,831,AUCUN COMMENTAIRE,INCONNU,3.45,0.55,0.08,0.55,2.9,3.45,15.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_59,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-03 21:36:27,2026-02-03 21:36:30,2026-02-03 21:36:53,2026-02-03 21:52:28.013,00:15:58,00:00:23,94662,4980,reg bellmouth+avancement+chg vis de cliauet,LS109196,15.97,0.38,0.05,0.38,15.58,15.97,21.0,Après-midi,REGLAGE BELLMOUTH TÉMOIN+AVANCEMENT+CHANGEMENT VIS DE CLIAUET
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-04 06:16:12,2026-02-04 06:16:40,2026-02-04 06:26:19,2026-02-04 06:27:19.210,00:10:39,00:09:39,16883,974,raccordement,na,10.65,9.65,0.47,9.65,1.0,10.65,6.0,Matin,RACCORDEMENT
KOMAX_23,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-04 11:13:59,2026-02-04 11:18:27,2026-02-04 11:18:56,2026-02-04 11:38:11.360,00:19:44,00:00:29,18797,3139,installation et activation ring sensor ,INCONNU,19.73,0.48,4.47,0.48,19.26,19.74,11.0,Matin,INSTALLATION ET ACTIVATION RING SENSOR
KOMAX_26,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-04 16:35:28,2026-02-04 16:35:37,2026-02-04 16:40:47,2026-02-04 16:40:55.050,00:05:18,00:05:10,22045,831,AUCUN COMMENTAIRE,INCONNU,5.3,5.17,0.15,5.17,0.13,5.3,16.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-05 00:58:55,2026-02-05 01:00:14,2026-02-05 01:04:39,2026-02-05 01:12:03.213,00:11:49,00:04:25,24899,1613,err connexion ,na,11.82,4.42,1.32,4.42,7.4,11.82,0.0,Nuit,ERR CONNEXION
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-05 22:12:47,2026-02-05 22:41:59,2026-02-05 22:42:13,2026-02-05 22:42:15.477,00:00:16,00:00:14,97148,976,ajuste ,INCONNU,0.27,0.23,29.2,0.23,0.04,0.27,22.0,Nuit,AJUSTE
KOMAX_62,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-05 23:24:18,2026-02-05 23:24:20,2026-02-05 23:28:21,2026-02-05 23:34:22.233,00:10:02,00:04:01,24895,1613,reglage lava ,ls52811,10.03,4.02,0.03,4.02,6.02,10.04,23.0,Nuit,REGLAGE AVANCEMENT
KOMAX_20,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-06 03:11:54,2026-02-06 03:27:58,2026-02-06 03:28:45,2026-02-06 03:28:47.257,00:00:49,00:00:47,21937,976,chang separateur ,67196,0.82,0.78,16.07,0.78,0.04,0.82,3.0,Nuit,CHANGEMENT SEPARATEUR
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-07 02:53:30,2026-02-07 02:53:32,2026-02-07 02:55:07,2026-02-07 02:57:56.247,00:04:24,00:01:35,97902,1613,R.A.S,na,4.4,1.58,0.03,1.58,2.82,4.4,2.0,Nuit,RIEN A SIGNALER
KOMAX_42,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-07 16:49:54,2026-02-07 16:50:10,2026-02-07 16:52:05,2026-02-07 16:53:37.910,00:03:27,00:01:55,92474,974,raccordement cable communication,na,3.45,1.92,0.27,1.92,1.55,3.47,16.0,Après-midi,RACCORDEMENT CABLE COMMUNICATION
KOMAX_13,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2026-02-08 23:07:51,2026-02-08 23:07:56,2026-02-08 23:11:15,2026-02-08 23:13:05.933,00:05:09,00:03:19,16883,5683,RESET ,Q1210,5.15,3.32,0.08,3.32,1.85,5.17,23.0,Nuit,RESET
KOMAX_21,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-09 00:55:28,2026-02-09 00:55:38,2026-02-09 01:03:33,2026-02-09 01:10:00.833,00:14:22,00:07:55,94907,3377,reg air du separateur ,23309,14.37,7.92,0.17,7.92,6.46,14.38,0.0,Nuit,REGLAGE AIR DU SEPARATEUR
KOMAX_42,APPAREILS QUALITE,Q07,P-CFA,Maintenance,2026-02-09 09:02:52,2026-02-09 09:03:02,2026-02-09 09:06:42,2026-02-09 09:21:40.057,00:18:38,00:03:40,92474,5986,reglage paramettres denudage  + centrage position presse + reglage redressement cable,INCONNU,18.63,3.67,0.17,3.67,14.97,18.63,9.0,Matin,REGLAGE PARAMETTRES DENUDAGE + CENTRAGE POSITION PRESSE + REGLAGE REDRESSEMENT CABLE
KOMAX_11,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-09 15:03:36,2026-02-09 15:05:12,2026-02-09 15:09:52,2026-02-09 15:11:07.620,00:05:55,00:04:40,27289,1613,chgt guide,na,5.92,4.67,1.6,4.67,1.26,5.93,15.0,Après-midi,CHANGEMENT GUIDE
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-09 20:23:39,2026-02-09 20:23:44,2026-02-09 20:27:00,2026-02-09 20:32:06.120,00:08:22,00:03:16,28862,6222,alime,INCONNU,8.37,3.27,0.08,3.27,5.1,8.37,20.0,Après-midi,ALIME
KOMAX_27,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-10 07:59:23,2026-02-10 07:59:27,2026-02-10 08:07:35,2026-02-10 08:08:16.817,00:08:49,00:08:08,22105,831,RAS,INCONNU,8.82,8.13,0.07,8.13,0.7,8.83,7.0,Matin,RIEN A SIGNALER
KOMAX_60,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-10 10:07:54,2026-02-10 10:07:55,2026-02-10 10:12:14,2026-02-10 10:17:49.937,00:09:54,00:04:19,21577,4980,regbbellmouth,LS78112,9.9,4.32,0.02,4.32,5.6,9.92,10.0,Matin,REGBBELLMOUTH
KOMAX_51,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-10 23:25:54,2026-02-10 23:28:40,2026-02-10 23:33:58,2026-02-10 23:44:31.083,00:15:51,00:05:18,27228,3377,rancage buse et reg air + pression courois ,AX080000732,15.85,5.3,2.77,5.3,10.55,15.85,23.0,Nuit,RANCAGE BUSE MARQUAGE ET REGLAGE AIR + PRESSION COUROIS
KOMAX_48,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-10 23:49:47,2026-02-10 23:49:50,2026-02-10 23:56:39,2026-02-11 00:08:36.337,00:18:46,00:06:49,22102,3377,reg air et modulation ,`94307,18.77,6.82,0.05,6.82,11.96,18.77,23.0,Nuit,REGLAGE AIR ET MODULATION
KOMAX_21,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-11 00:42:49,2026-02-11 00:42:56,2026-02-11 00:47:35,2026-02-11 01:22:21.363,00:39:25,00:04:39,94907,3377,changment encre et reg modulation et pression ,53305,39.42,4.65,0.12,4.65,34.77,39.42,0.0,Nuit,CHANGMENT ENCRE ET REGLAGE MODULATION ET PRESSION
KOMAX_2,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2026-02-11 12:54:07,2026-02-11 12:54:15,2026-02-11 12:56:58,2026-02-11 13:00:28.077,00:06:13,00:02:43,28773,974,raccordement cable communication,na,6.22,2.72,0.13,2.72,3.5,6.22,12.0,Matin,RACCORDEMENT CABLE COMMUNICATION
KOMAX_37,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-12 01:16:48,2026-02-12 01:16:54,2026-02-12 01:17:57,2026-02-12 01:24:56.880,00:08:02,00:01:03,95159,3377,reg parametre ,INCONNU,8.03,1.05,0.1,1.05,7.0,8.05,1.0,Nuit,REGLAGE PARAMETRE
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-13 12:36:38,2026-02-13 12:38:40,2026-02-13 12:39:44,2026-02-13 12:41:24.023,00:02:44,00:01:04,19440,831,RAS,INCONNU,2.73,1.07,2.03,1.07,1.67,2.73,12.0,Matin,RIEN A SIGNALER
KOMAX_52,APPAREILS QUALITE,Q04,P-Détecteur fin matière MCD,Maintenance,2026-02-14 07:40:35,2026-02-14 07:44:46,2026-02-14 07:44:49,2026-02-14 07:47:37.597,00:02:51,00:00:03,20800,5986,centrage rubant,INCONNU,2.85,0.05,4.18,0.05,2.81,2.86,7.0,Matin,CENTRAGE RUBANT
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-14 18:32:46,2026-02-14 18:37:48,2026-02-14 18:38:32,2026-02-14 18:40:59.273,00:03:11,00:00:44,97902,976,ras ,INCONNU,3.18,0.73,5.03,0.73,2.45,3.19,18.0,Après-midi,RIEN A SIGNALER
KOMAX_29,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-14 19:51:08,2026-02-15 18:09:08,2026-02-15 18:09:18,2026-02-15 18:10:23.120,00:01:15,00:00:10,0000,5986,AUCUN COMMENTAIRE,0,1.25,0.17,1338.0,0.17,1.09,1.25,19.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_57,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-17 14:41:01,2026-02-17 14:41:05,2026-02-17 14:45:27,2026-02-17 14:48:49.817,00:07:44,00:04:22,28763,5833,centrage cox,LS58260,7.73,4.37,0.07,4.37,3.38,7.75,14.0,Après-midi,CENTRAGE CONNEXION
KOMAX_60,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-18 04:18:47,2026-02-18 04:32:18,2026-02-18 04:32:42,2026-02-18 04:33:00.783,00:00:42,00:00:24,21577,7198,ras,ls109194,0.7,0.4,13.52,0.4,0.31,0.71,4.0,Nuit,RIEN A SIGNALER
KOMAX_46,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-18 07:00:07,2026-02-18 07:00:40,2026-02-18 07:02:28,2026-02-18 07:03:25.797,00:02:45,00:01:48,27160,1613,r.a.s,LS136067,2.75,1.8,0.55,1.8,0.96,2.76,7.0,Matin,RIEN A SIGNALER
KOMAX_27,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-18 19:20:58,2026-02-18 19:21:06,2026-02-18 19:25:31,2026-02-18 19:57:48.807,00:36:42,00:04:25,28770,3377,changment les accessoires ,INCONNU,36.7,4.42,0.13,4.42,32.3,36.71,19.0,Après-midi,CHANGMENT LES ACCESSOIRES
KOMAX_12,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-18 20:04:57,2026-02-18 20:05:01,2026-02-18 20:14:37,2026-02-18 20:20:58.260,00:15:57,00:09:36,97904,3377,reg modulation et pression ,54258,15.95,9.6,0.07,9.6,6.35,15.95,20.0,Après-midi,REGLAGE MODULATION ET PRESSION
KOMAX_39,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-18 21:35:06,2026-02-18 21:35:16,2026-02-18 21:35:39,2026-02-18 21:36:46.853,00:01:30,00:00:23,21575,6032,rg clq,LS109224,1.5,0.38,0.17,0.38,1.13,1.51,21.0,Après-midi,REGLAGE CLIQUET
KOMAX_26,APPAREILS QUALITE,Q07,P-CFA,Maintenance,2026-02-19 11:14:24,2026-02-19 11:14:30,2026-02-19 11:18:20,2026-02-19 11:23:53.180,00:09:23,00:03:50,95183,830,centrage kit,INCONNU,9.38,3.83,0.1,3.83,5.55,9.39,11.0,Matin,CENTRAGE KIT-JOINT
KOMAX_38,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-19 23:56:27,2026-02-19 23:56:29,2026-02-20 00:00:50,2026-02-20 00:05:47.560,00:09:18,00:04:21,24896,4980,reg avancement,LS109177,9.3,4.35,0.03,4.35,4.96,9.31,23.0,Nuit,REGLAGE AVANCEMENT
KOMAX_36,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-20 12:09:36,2026-02-20 12:09:44,2026-02-20 12:11:10,2026-02-20 12:15:34.307,00:05:50,00:01:26,27164,3377,reg parametre,INCONNU,5.83,1.43,0.13,1.43,4.41,5.84,12.0,Matin,REGLAGE PARAMETRE
KOMAX_13,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2026-02-21 03:41:12,2026-02-21 03:41:17,2026-02-21 03:52:20,2026-02-21 03:53:56.197,00:12:39,00:11:03,91186,831,red PC,INCONNU,12.65,11.05,0.08,11.05,1.6,12.65,3.0,Nuit,REDEMARRAGE PC
KOMAX_2,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2026-02-21 05:17:57,2026-02-21 05:18:06,2026-02-21 05:41:32,2026-02-21 05:53:04.600,00:34:58,00:23:26,20801,6222,reset ,na,34.97,23.43,0.15,23.43,11.54,34.98,5.0,Nuit,RESET
KOMAX_13,APPAREILS QUALITE,Q09,P-Autres de qualité,Maintenance,2026-02-21 15:30:22,2026-02-21 15:30:27,2026-02-21 15:37:31,2026-02-21 15:38:37.670,00:08:10,00:07:04,16883,5683,RACCORDEMENT CABLE DE COMMUNICATION,Q1210,8.17,7.07,0.08,7.07,1.11,8.18,15.0,Après-midi,RACCORDEMENT CABLE DE COMMUNICATION
KOMAX_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-21 16:36:07,2026-02-22 13:50:40,2026-02-22 13:50:54,2026-02-22 13:51:06.550,00:00:26,00:00:14,0000,5765,AUCUN COMMENTAIRE,00,0.43,0.23,1274.55,0.23,0.21,0.44,16.0,Après-midi,AUCUN COMMENTAIRE
KOMAX_51,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2026-02-22 23:06:39,2026-02-22 23:06:48,2026-02-22 23:08:37,2026-02-22 23:19:20.580,00:12:32,00:01:49,28860,6222,reset,na,12.53,1.82,0.15,1.82,10.73,12.54,23.0,Nuit,RESET
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-23 06:58:06,2026-02-23 06:58:18,2026-02-23 06:59:44,2026-02-23 07:04:21.927,00:06:03,00:01:26,18549,404,blocage mecanique,INCONNU,6.05,1.43,0.2,1.43,4.63,6.07,6.0,Matin,BLOCAGE MECANIQUE
KOMAX_38,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2026-02-23 14:11:38,2026-02-23 14:11:43,2026-02-23 14:14:51,2026-02-23 14:22:04.847,00:10:21,00:03:08,24896,5986,verification donnees de reference de contorl de camera,INCONNU,10.35,3.13,0.08,3.13,7.23,10.36,14.0,Après-midi,VERIFICATION DONNEES DE REFERENCE DE CONTORL DE CAMERA
KOMAX_37,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-24 08:00:09,2026-02-24 08:00:27,2026-02-24 08:02:27,2026-02-24 08:05:34.663,00:05:07,00:02:00,91077,404,blocage tige,INCONNU,5.12,2.0,0.3,2.0,3.13,5.13,8.0,Matin,BLOCAGE TIGE
KOMAX_60,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2026-02-24 08:35:37,2026-02-24 08:35:42,2026-02-24 08:41:55,2026-02-24 08:51:28.683,00:15:46,00:06:13,93121,5683,REVERIFICATION CAMERA,Q12XX,15.77,6.22,0.08,6.22,9.56,15.78,8.0,Matin,REVERIFICATION CAMERA
KOMAX_24,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-24 14:10:08,2026-02-24 14:10:13,2026-02-24 14:12:03,2026-02-24 14:15:35.740,00:05:22,00:01:50,99615,4980,reg avancement,LS73727,5.37,1.83,0.08,1.83,3.55,5.38,14.0,Après-midi,REGLAGE AVANCEMENT
KOMAX_20,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-25 01:46:59,2026-02-25 01:47:04,2026-02-25 01:50:13,2026-02-25 01:57:01.360,00:09:57,00:03:09,21937,6222,reset,na,9.95,3.15,0.08,3.15,6.81,9.96,1.0,Nuit,RESET
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-25 13:27:35,2026-02-25 13:27:37,2026-02-25 13:32:06,2026-02-25 13:38:44.127,00:11:07,00:04:29,22103,4980,reg avancement,LS91151,11.12,4.48,0.03,4.48,6.64,11.12,13.0,Matin,REGLAGE AVANCEMENT
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-26 07:34:31,2026-02-26 07:34:43,2026-02-26 07:35:13,2026-02-26 07:44:26.947,00:09:43,00:00:30,25286,3377,reg position station joint et presse + desactivation SPM nevaux joint,INCONNU,9.72,0.5,0.2,0.5,9.23,9.73,7.0,Matin,REGLAGE POSITION STATION JOINT ET PRESSE + DESACTIVATION SPM NEVAUX JOINT
KOMAX_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-26 15:38:01,2026-02-26 15:38:06,2026-02-26 15:51:00,2026-02-26 15:51:57.253,00:13:51,00:12:54,28865,974,raccordement cable communication,na,13.85,12.9,0.08,12.9,0.95,13.85,15.0,Après-midi,RACCORDEMENT CABLE COMMUNICATION
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-27 00:52:05,2026-02-27 00:52:12,2026-02-27 01:08:57,2026-02-27 01:15:47.447,00:23:35,00:16:45,21099,6222,reg position ,na,23.58,16.75,0.12,16.75,6.84,23.59,0.0,Nuit,REGLAGE POSITION
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-27 06:10:27,2026-02-27 06:10:34,2026-02-27 06:12:00,2026-02-27 06:14:10.693,00:03:36,00:01:26,25286,3377,ajoute vise de serage ,Q1210,3.6,1.43,0.12,1.43,2.18,3.61,6.0,Matin,AJOUTE VISE DE SERAGE
KOMAX_48,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-27 07:39:30,2026-02-27 07:39:32,2026-02-27 07:52:57,2026-02-27 07:55:08.120,00:15:36,00:13:25,22102,5833,REG B MOTH,LS95713,15.6,13.42,0.03,13.42,2.19,15.6,7.0,Matin,REGLAGE BELLMOUTH TÉMOIN
KOMAX_41,APPAREILS QUALITE,Q07,P-CFA,Maintenance,2026-02-27 14:50:33,2026-02-27 14:50:56,2026-02-27 14:52:09,2026-02-27 15:11:55.737,00:20:59,00:01:13,22082,5986,chgt cable sensore,INCONNU,20.98,1.22,0.38,1.22,19.78,21.0,14.0,Après-midi,CHANGEMENT CABLE SENSORE
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-27 23:51:53,2026-02-27 23:52:06,2026-02-27 23:54:14,2026-02-27 23:57:27.843,00:05:21,00:02:08,16879,1613,reglage lava ,LS109199,5.35,2.13,0.22,2.13,3.23,5.36,23.0,Nuit,REGLAGE AVANCEMENT
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-02-28 05:06:43,2026-02-28 05:06:48,2026-02-28 05:09:03,2026-02-28 05:12:27.710,00:05:39,00:02:15,97903,5833,reg b moth,LS102976,5.65,2.25,0.08,2.25,3.41,5.66,5.0,Nuit,REGLAGE BELLMOUTH TÉMOIN
KOMAX_22,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-02 07:18:12,2026-03-02 07:18:18,2026-03-02 07:22:16,2026-03-02 07:24:06.767,00:05:48,00:03:58,25294,831,RAS,INCONNU,5.8,3.97,0.1,3.97,1.85,5.81,7.0,Matin,RIEN A SIGNALER
KOMAX_48,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-02 08:24:04,2026-03-02 08:24:22,2026-03-02 08:39:27,2026-03-02 08:43:55.403,00:19:33,00:15:05,93129,4980,reg bellmouth,F29769F29769,19.55,15.08,0.3,15.08,4.47,19.56,8.0,Matin,REGLAGE BELLMOUTH TÉMOIN
KOMAX_24,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-03 09:09:49,2026-03-03 09:09:52,2026-03-03 09:13:49,2026-03-03 09:23:01.673,00:13:09,00:03:57,99615,4980,chg cliquet+vis,LS73727,13.15,3.95,0.05,3.95,9.21,13.16,9.0,Matin,CHANGEMENT CLIQUET+VIS
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-03 12:38:54,2026-03-03 12:38:57,2026-03-03 12:44:29,2026-03-03 12:57:29.127,00:18:32,00:05:32,97148,1613,reglage position et tige + N.D.P,LS83158,18.53,5.53,0.05,5.53,13.0,18.54,12.0,Matin,REGLAGE POSITION ET TIGE + N D P
KOMAX_57,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-04 01:38:35,2026-03-04 01:38:38,2026-03-04 01:44:55,2026-03-04 01:51:51.057,00:13:13,00:06:17,28763,5833,reg matrisse,LS58260,13.22,6.28,0.05,6.28,6.93,13.22,1.0,Nuit,REGLAGE MATRISSE
KOMAX_57,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-04 06:25:19,2026-03-04 06:25:22,2026-03-04 06:27:54,2026-03-04 06:45:19.597,00:19:57,00:02:32,95187,4980,chg de cliquet+reg avancement,LS58260,19.95,2.53,0.05,2.53,17.43,19.96,6.0,Matin,CHANGEMENT DE CLIQUET+REGLAGE AVANCEMENT
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-04 12:33:03,2026-03-04 12:33:05,2026-03-04 12:35:35,2026-03-04 12:44:16.677,00:11:11,00:02:30,97902,1613,chgt vis bell mouth ,ls130331,11.18,2.5,0.03,2.5,8.69,11.19,12.0,Matin,CHANGEMENT VIS BELLMOUTH TÉMOIN MOUTH
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-04 15:16:58,2026-03-04 15:17:23,2026-03-04 15:19:14,2026-03-04 15:25:09.647,00:07:46,00:01:51,16879,1613,reglage tige et position ,LS118155,7.77,1.85,0.42,1.85,5.93,7.78,15.0,Après-midi,REGLAGE TIGE ET POSITION
KOMAX_39,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-05 07:28:40,2026-03-05 07:28:53,2026-03-05 07:29:44,2026-03-05 07:31:48.830,00:02:55,00:00:51,16835,831,red PC,INCONNU,2.92,0.85,0.22,0.85,2.08,2.93,7.0,Matin,REDEMARRAGE PC
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-05 07:35:44,2026-03-05 07:35:50,2026-03-05 07:48:35,2026-03-05 07:54:14.683,00:18:24,00:12:45,28865,5986,reset ,T4791,18.4,12.75,0.1,12.75,5.66,18.41,7.0,Matin,RESET
KOMAX_30,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-06 03:18:59,2026-03-06 03:19:04,2026-03-06 03:28:50,2026-03-06 03:35:38.593,00:16:34,00:09:46,19423,3377,reg vibration et conntrole endplate,61718,16.57,9.77,0.08,9.77,6.81,16.58,3.0,Nuit,REGLAGE VIBRATION ET CONNTROLE ENDPLATE
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-06 15:37:27,2026-03-06 15:37:29,2026-03-06 15:40:18,2026-03-06 15:48:54.403,00:11:25,00:02:49,21099,1613,reglage position et centrage cox +,ls74249,11.42,2.82,0.03,2.82,8.61,11.42,15.0,Après-midi,REGLAGE POSITION ET CENTRAGE CONNEXION +
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-06 22:58:13,2026-03-06 22:58:18,2026-03-06 23:03:19,2026-03-06 23:04:33.550,00:06:15,00:05:01,16883,5683,RACCORDEMENT CABLE DE COMMUNICATION D ARRACEMENT,INCONNU,6.25,5.02,0.08,5.02,1.24,6.26,22.0,Nuit,RACCORDEMENT CABLE DE COMMUNICATION D ARRACEMENT
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-07 05:25:51,2026-03-07 05:25:54,2026-03-07 05:30:31,2026-03-07 05:35:51.757,00:09:57,00:04:37,28854,4980,reg avancement,LS49567,9.95,4.62,0.05,4.62,5.35,9.96,5.0,Nuit,REGLAGE AVANCEMENT
KOMAX_29,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-07 07:42:02,2026-03-07 07:42:08,2026-03-07 07:47:55,2026-03-07 07:48:31.640,00:06:23,00:05:47,9312,831,RAS,INCONNU,6.38,5.78,0.1,5.78,0.61,6.39,7.0,Matin,RIEN A SIGNALER
KOMAX_17,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2026-03-07 09:00:01,2026-03-07 09:00:11,2026-03-07 09:00:24,2026-03-07 09:02:01.753,00:01:50,00:00:13,22178,831,RAS,INCONNU,1.83,0.22,0.17,0.22,1.63,1.85,9.0,Matin,RIEN A SIGNALER
